,parents,has_nurs,form,children,housing,finance,social,health,class
398,usual,proper,completed,more,less_conv,convenient,nonprob,not_recom,not_recommend
399,usual,proper,completed,more,less_conv,convenient,slightly_prob,recommended,recommend
400,usual,proper,completed,more,less_conv,convenient,slightly_prob,priority,recommend
401,usual,proper,completed,more,less_conv,convenient,slightly_prob,not_recom,not_recommend
402,usual,proper,completed,more,less_conv,convenient,problematic,recommended,recommend
403,usual,proper,completed,more,less_conv,convenient,problematic,priority,recommend
404,usual,proper,completed,more,less_conv,convenient,problematic,not_recom,not_recommend
405,usual,proper,completed,more,less_conv,inconv,nonprob,recommended,recommend
406,usual,proper,completed,more,less_conv,inconv,nonprob,priority,recommend
407,usual,proper,completed,more,less_conv,inconv,nonprob,not_recom,not_recommend
408,usual,proper,completed,more,less_conv,inconv,slightly_prob,recommended,recommend
409,usual,proper,completed,more,less_conv,inconv,slightly_prob,priority,recommend
410,usual,proper,completed,more,less_conv,inconv,slightly_prob,not_recom,not_recommend
411,usual,proper,completed,more,less_conv,inconv,problematic,recommended,recommend
412,usual,proper,completed,more,less_conv,inconv,problematic,priority,recommend
413,usual,proper,completed,more,less_conv,inconv,problematic,not_recom,not_recommend
414,usual,proper,completed,more,critical,convenient,nonprob,recommended,recommend
415,usual,proper,completed,more,critical,convenient,nonprob,priority,recommend
416,usual,proper,completed,more,critical,convenient,nonprob,not_recom,not_recommend
417,usual,proper,completed,more,critical,convenient,slightly_prob,recommended,recommend
418,usual,proper,completed,more,critical,convenient,slightly_prob,priority,recommend
419,usual,proper,completed,more,critical,convenient,slightly_prob,not_recom,not_recommend
420,usual,proper,completed,more,critical,convenient,problematic,recommended,recommend
421,usual,proper,completed,more,critical,convenient,problematic,priority,recommend
422,usual,proper,completed,more,critical,convenient,problematic,not_recom,not_recommend
423,usual,proper,completed,more,critical,inconv,nonprob,recommended,recommend
424,usual,proper,completed,more,critical,inconv,nonprob,priority,recommend
425,usual,proper,completed,more,critical,inconv,nonprob,not_recom,not_recommend
426,usual,proper,completed,more,critical,inconv,slightly_prob,recommended,recommend
427,usual,proper,completed,more,critical,inconv,slightly_prob,priority,recommend
428,usual,proper,completed,more,critical,inconv,slightly_prob,not_recom,not_recommend
429,usual,proper,completed,more,critical,inconv,problematic,recommended,recommend
430,usual,proper,completed,more,critical,inconv,problematic,priority,recommend
431,usual,proper,completed,more,critical,inconv,problematic,not_recom,not_recommend
432,usual,proper,incomplete,1,convenient,convenient,nonprob,recommended,recommend
433,usual,proper,incomplete,1,convenient,convenient,nonprob,priority,recommend
434,usual,proper,incomplete,1,convenient,convenient,nonprob,not_recom,not_recommend
435,usual,proper,incomplete,1,convenient,convenient,slightly_prob,recommended,recommend
436,usual,proper,incomplete,1,convenient,convenient,slightly_prob,priority,recommend
437,usual,proper,incomplete,1,convenient,convenient,slightly_prob,not_recom,not_recommend
438,usual,proper,incomplete,1,convenient,convenient,problematic,recommended,recommend
439,usual,proper,incomplete,1,convenient,convenient,problematic,priority,recommend
440,usual,proper,incomplete,1,convenient,convenient,problematic,not_recom,not_recommend
441,usual,proper,incomplete,1,convenient,inconv,nonprob,recommended,recommend
442,usual,proper,incomplete,1,convenient,inconv,nonprob,priority,recommend
443,usual,proper,incomplete,1,convenient,inconv,nonprob,not_recom,not_recommend
444,usual,proper,incomplete,1,convenient,inconv,slightly_prob,recommended,recommend
445,usual,proper,incomplete,1,convenient,inconv,slightly_prob,priority,recommend
446,usual,proper,incomplete,1,convenient,inconv,slightly_prob,not_recom,not_recommend
447,usual,proper,incomplete,1,convenient,inconv,problematic,recommended,recommend
448,usual,proper,incomplete,1,convenient,inconv,problematic,priority,recommend
449,usual,proper,incomplete,1,convenient,inconv,problematic,not_recom,not_recommend
450,usual,proper,incomplete,1,less_conv,convenient,nonprob,recommended,recommend
451,usual,proper,incomplete,1,less_conv,convenient,nonprob,priority,recommend
452,usual,proper,incomplete,1,less_conv,convenient,nonprob,not_recom,not_recommend
453,usual,proper,incomplete,1,less_conv,convenient,slightly_prob,recommended,recommend
454,usual,proper,incomplete,1,less_conv,convenient,slightly_prob,priority,recommend
455,usual,proper,incomplete,1,less_conv,convenient,slightly_prob,not_recom,not_recommend
456,usual,proper,incomplete,1,less_conv,convenient,problematic,recommended,recommend
457,usual,proper,incomplete,1,less_conv,convenient,problematic,priority,recommend
458,usual,proper,incomplete,1,less_conv,convenient,problematic,not_recom,not_recommend
459,usual,proper,incomplete,1,less_conv,inconv,nonprob,recommended,recommend
460,usual,proper,incomplete,1,less_conv,inconv,nonprob,priority,recommend
461,usual,proper,incomplete,1,less_conv,inconv,nonprob,not_recom,not_recommend
462,usual,proper,incomplete,1,less_conv,inconv,slightly_prob,recommended,recommend
463,usual,proper,incomplete,1,less_conv,inconv,slightly_prob,priority,recommend
464,usual,proper,incomplete,1,less_conv,inconv,slightly_prob,not_recom,not_recommend
465,usual,proper,incomplete,1,less_conv,inconv,problematic,recommended,recommend
466,usual,proper,incomplete,1,less_conv,inconv,problematic,priority,recommend
467,usual,proper,incomplete,1,less_conv,inconv,problematic,not_recom,not_recommend
468,usual,proper,incomplete,1,critical,convenient,nonprob,recommended,recommend
469,usual,proper,incomplete,1,critical,convenient,nonprob,priority,recommend
470,usual,proper,incomplete,1,critical,convenient,nonprob,not_recom,not_recommend
471,usual,proper,incomplete,1,critical,convenient,slightly_prob,recommended,recommend
472,usual,proper,incomplete,1,critical,convenient,slightly_prob,priority,recommend
473,usual,proper,incomplete,1,critical,convenient,slightly_prob,not_recom,not_recommend
474,usual,proper,incomplete,1,critical,convenient,problematic,recommended,recommend
475,usual,proper,incomplete,1,critical,convenient,problematic,priority,recommend
476,usual,proper,incomplete,1,critical,convenient,problematic,not_recom,not_recommend
477,usual,proper,incomplete,1,critical,inconv,nonprob,recommended,recommend
478,usual,proper,incomplete,1,critical,inconv,nonprob,priority,recommend
479,usual,proper,incomplete,1,critical,inconv,nonprob,not_recom,not_recommend
480,usual,proper,incomplete,1,critical,inconv,slightly_prob,recommended,recommend
481,usual,proper,incomplete,1,critical,inconv,slightly_prob,priority,recommend
482,usual,proper,incomplete,1,critical,inconv,slightly_prob,not_recom,not_recommend
483,usual,proper,incomplete,1,critical,inconv,problematic,recommended,recommend
484,usual,proper,incomplete,1,critical,inconv,problematic,priority,recommend
485,usual,proper,incomplete,1,critical,inconv,problematic,not_recom,not_recommend
486,usual,proper,incomplete,2,convenient,convenient,nonprob,recommended,recommend
487,usual,proper,incomplete,2,convenient,convenient,nonprob,priority,recommend
488,usual,proper,incomplete,2,convenient,convenient,nonprob,not_recom,not_recommend
489,usual,proper,incomplete,2,convenient,convenient,slightly_prob,recommended,recommend
490,usual,proper,incomplete,2,convenient,convenient,slightly_prob,priority,recommend
491,usual,proper,incomplete,2,convenient,convenient,slightly_prob,not_recom,not_recommend
492,usual,proper,incomplete,2,convenient,convenient,problematic,recommended,recommend
493,usual,proper,incomplete,2,convenient,convenient,problematic,priority,recommend
494,usual,proper,incomplete,2,convenient,convenient,problematic,not_recom,not_recommend
495,usual,proper,incomplete,2,convenient,inconv,nonprob,recommended,recommend
496,usual,proper,incomplete,2,convenient,inconv,nonprob,priority,recommend
497,usual,proper,incomplete,2,convenient,inconv,nonprob,not_recom,not_recommend
498,usual,proper,incomplete,2,convenient,inconv,slightly_prob,recommended,recommend
499,usual,proper,incomplete,2,convenient,inconv,slightly_prob,priority,recommend
500,usual,proper,incomplete,2,convenient,inconv,slightly_prob,not_recom,not_recommend
501,usual,proper,incomplete,2,convenient,inconv,problematic,recommended,recommend
502,usual,proper,incomplete,2,convenient,inconv,problematic,priority,recommend
503,usual,proper,incomplete,2,convenient,inconv,problematic,not_recom,not_recommend
504,usual,proper,incomplete,2,less_conv,convenient,nonprob,recommended,recommend
505,usual,proper,incomplete,2,less_conv,convenient,nonprob,priority,recommend
506,usual,proper,incomplete,2,less_conv,convenient,nonprob,not_recom,not_recommend
507,usual,proper,incomplete,2,less_conv,convenient,slightly_prob,recommended,recommend
508,usual,proper,incomplete,2,less_conv,convenient,slightly_prob,priority,recommend
509,usual,proper,incomplete,2,less_conv,convenient,slightly_prob,not_recom,not_recommend
510,usual,proper,incomplete,2,less_conv,convenient,problematic,recommended,recommend
511,usual,proper,incomplete,2,less_conv,convenient,problematic,priority,recommend
512,usual,proper,incomplete,2,less_conv,convenient,problematic,not_recom,not_recommend
513,usual,proper,incomplete,2,less_conv,inconv,nonprob,recommended,recommend
514,usual,proper,incomplete,2,less_conv,inconv,nonprob,priority,recommend
515,usual,proper,incomplete,2,less_conv,inconv,nonprob,not_recom,not_recommend
516,usual,proper,incomplete,2,less_conv,inconv,slightly_prob,recommended,recommend
517,usual,proper,incomplete,2,less_conv,inconv,slightly_prob,priority,recommend
518,usual,proper,incomplete,2,less_conv,inconv,slightly_prob,not_recom,not_recommend
519,usual,proper,incomplete,2,less_conv,inconv,problematic,recommended,recommend
520,usual,proper,incomplete,2,less_conv,inconv,problematic,priority,recommend
521,usual,proper,incomplete,2,less_conv,inconv,problematic,not_recom,not_recommend
522,usual,proper,incomplete,2,critical,convenient,nonprob,recommended,recommend
523,usual,proper,incomplete,2,critical,convenient,nonprob,priority,recommend
524,usual,proper,incomplete,2,critical,convenient,nonprob,not_recom,not_recommend
525,usual,proper,incomplete,2,critical,convenient,slightly_prob,recommended,recommend
526,usual,proper,incomplete,2,critical,convenient,slightly_prob,priority,recommend
527,usual,proper,incomplete,2,critical,convenient,slightly_prob,not_recom,not_recommend
528,usual,proper,incomplete,2,critical,convenient,problematic,recommended,recommend
529,usual,proper,incomplete,2,critical,convenient,problematic,priority,recommend
530,usual,proper,incomplete,2,critical,convenient,problematic,not_recom,not_recommend
531,usual,proper,incomplete,2,critical,inconv,nonprob,recommended,recommend
532,usual,proper,incomplete,2,critical,inconv,nonprob,priority,recommend
533,usual,proper,incomplete,2,critical,inconv,nonprob,not_recom,not_recommend
534,usual,proper,incomplete,2,critical,inconv,slightly_prob,recommended,recommend
535,usual,proper,incomplete,2,critical,inconv,slightly_prob,priority,recommend
536,usual,proper,incomplete,2,critical,inconv,slightly_prob,not_recom,not_recommend
537,usual,proper,incomplete,2,critical,inconv,problematic,recommended,recommend
538,usual,proper,incomplete,2,critical,inconv,problematic,priority,recommend
539,usual,proper,incomplete,2,critical,inconv,problematic,not_recom,not_recommend
540,usual,proper,incomplete,3,convenient,convenient,nonprob,recommended,recommend
541,usual,proper,incomplete,3,convenient,convenient,nonprob,priority,recommend
542,usual,proper,incomplete,3,convenient,convenient,nonprob,not_recom,not_recommend
543,usual,proper,incomplete,3,convenient,convenient,slightly_prob,recommended,recommend
544,usual,proper,incomplete,3,convenient,convenient,slightly_prob,priority,recommend
545,usual,proper,incomplete,3,convenient,convenient,slightly_prob,not_recom,not_recommend
546,usual,proper,incomplete,3,convenient,convenient,problematic,recommended,recommend
547,usual,proper,incomplete,3,convenient,convenient,problematic,priority,recommend
548,usual,proper,incomplete,3,convenient,convenient,problematic,not_recom,not_recommend
549,usual,proper,incomplete,3,convenient,inconv,nonprob,recommended,recommend
550,usual,proper,incomplete,3,convenient,inconv,nonprob,priority,recommend
551,usual,proper,incomplete,3,convenient,inconv,nonprob,not_recom,not_recommend
552,usual,proper,incomplete,3,convenient,inconv,slightly_prob,recommended,recommend
553,usual,proper,incomplete,3,convenient,inconv,slightly_prob,priority,recommend
