Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,fam_inc,male,racetxt,tier,pass_bar
260,260,260,260,260,7.0,7.0,30.3,2.7,0.3,0.32,1.0,4.0,0.0,1,2,1
261,261,261,261,261,7.0,7.0,40.0,3.0,0.53,0.47,1.0,4.0,0.0,1,4,1
262,262,262,262,262,8.0,6.0,47.0,2.9,0.71,0.02,1.0,4.0,1.0,1,5,1
263,263,263,263,263,3.0,2.0,39.0,2.4,-0.47,-1.04,1.0,3.0,0.0,1,3,1
264,264,264,264,264,6.0,8.0,38.0,3.6,0.11,0.72,1.0,4.0,1.0,1,3,1
265,265,265,265,265,6.0,4.0,40.0,3.2,0.1,-0.51,1.0,4.0,0.0,1,3,1
266,266,266,266,266,10.0,9.0,40.0,3.4,1.34,0.95,1.0,4.0,0.0,1,3,1
267,267,267,267,267,10.0,2.0,37.0,2.3,2.6,-0.9,1.0,2.0,0.0,1,4,1
268,268,268,268,268,9.0,9.0,34.0,3.6,1.24,1.22,1.0,4.0,1.0,1,4,1
269,269,269,269,269,6.0,7.0,39.0,3.2,0.28,0.46,1.0,4.0,0.0,1,4,1
270,270,270,270,270,3.0,6.0,35.0,3.5,-0.6,0.07,1.0,4.0,0.0,1,3,1
271,271,271,271,271,3.0,4.0,45.0,3.8,-0.56,-0.3,1.0,3.0,1.0,1,6,1
272,272,272,272,272,7.0,4.0,32.0,3.7,0.43,-0.35,1.0,3.0,0.0,1,4,1
273,273,273,273,273,4.0,6.0,36.0,3.2,-0.2,0.28,1.0,4.0,1.0,1,4,1
274,274,274,274,274,2.0,3.0,40.0,2.5,-0.78,-0.78,1.0,1.0,1.0,1,4,1
275,275,275,275,275,5.0,7.0,33.0,3.2,-0.15,0.33,1.0,4.0,1.0,1,4,1
276,276,276,276,276,7.0,6.0,40.0,2.1,0.52,0.11,1.0,4.0,1.0,1,1,1
277,277,277,277,277,6.0,6.0,35.0,2.7,0.12,0.1,1.0,3.0,0.0,1,2,1
278,278,278,278,278,10.0,10.0,29.0,3.3,1.48,1.4,1.0,4.0,0.0,1,3,1
279,279,279,279,279,3.0,5.0,42.0,3.4,-0.52,-0.03,1.0,4.0,1.0,1,5,1
280,280,280,280,280,3.0,2.0,40.0,3.4,-0.76,-0.95,1.0,4.0,1.0,1,6,1
281,281,281,281,281,9.0,9.0,38.0,2.9,0.99,0.98,1.0,3.0,1.0,1,3,1
282,282,282,282,282,6.0,7.0,45.0,3.2,0.19,0.34,1.0,4.0,1.0,1,4,1
283,283,283,283,283,10.0,9.0,39.0,3.7,1.74,1.12,1.0,4.0,0.0,1,3,1
284,284,284,284,284,3.0,3.0,39.0,2.6,-0.55,-0.71,1.0,3.0,0.0,1,3,1
285,285,285,285,285,9.0,9.0,35.0,3.8,1.26,1.16,1.0,4.0,0.0,1,3,1
286,286,286,286,286,1.0,1.0,31.0,3.2,-1.18,-1.87,1.0,4.0,1.0,1,3,1
287,287,287,287,287,2.0,2.0,37.0,3.2,-0.89,-0.89,1.0,3.0,0.0,1,4,1
288,288,288,288,288,9.0,5.0,45.0,3.5,0.94,-0.08,1.0,3.0,1.0,1,5,1
289,289,289,289,289,1.0,1.0,19.0,3.0,-2.02,-2.31,1.0,1.0,0.0,1,3,1
290,290,290,290,290,1.0,1.0,40.0,3.1,-1.58,-2.05,1.0,4.0,1.0,1,3,1
291,291,291,291,291,5.0,2.0,41.0,3.4,-0.05,-1.18,1.0,3.0,1.0,1,3,1
292,292,292,292,292,3.0,3.0,26.5,2.8,-0.67,-0.69,1.0,2.0,1.0,1,5,1
293,293,293,293,293,5.0,6.0,41.0,3.8,0.04,0.25,1.0,4.0,0.0,1,6,1
294,294,294,294,294,2.0,4.0,40.0,3.8,-0.98,-0.46,1.0,3.0,0.0,1,4,1
295,295,295,295,295,1.0,1.0,29.0,3.1,-1.19,-1.39,1.0,3.0,0.0,1,2,1
296,296,296,296,296,8.0,7.0,41.0,3.4,0.85,0.52,1.0,4.0,0.0,1,6,1
297,297,297,297,297,7.0,6.0,33.0,3.9,0.46,0.07,1.0,4.0,0.0,1,3,1
298,298,298,298,298,4.0,3.0,31.0,3.5,-0.37,-0.75,1.0,4.0,1.0,1,3,1
299,299,299,299,299,9.0,10.0,38.0,3.0,1.1,1.44,1.0,4.0,0.0,1,4,1
300,300,300,300,300,8.0,8.0,44.0,3.3,0.67,0.76,1.0,3.0,1.0,1,6,1
301,301,301,301,301,5.0,5.0,37.0,3.3,-0.09,-0.04,1.0,3.0,0.0,1,4,1
302,302,302,302,302,10.0,10.0,47.0,3.8,1.98,1.65,1.0,4.0,1.0,1,4,1
303,303,303,303,303,5.0,5.0,26.0,2.6,-0.05,-0.32,1.0,3.0,0.0,1,2,1
304,304,304,304,304,9.0,8.0,35.5,3.9,1.03,0.64,1.0,3.0,1.0,1,4,1
305,305,305,305,305,10.0,10.0,41.0,3.4,1.9,1.85,1.0,4.0,1.0,1,4,1
306,306,306,306,306,2.0,2.0,43.0,2.5,-0.87,-1.01,1.0,3.0,0.0,1,4,1
307,307,307,307,307,1.0,3.0,39.0,3.7,-1.58,-0.88,1.0,3.0,0.0,1,3,1
308,308,308,308,308,4.0,7.0,46.0,3.3,-0.29,0.26,1.0,4.0,1.0,1,3,1
309,309,309,309,309,10.0,10.0,31.0,3.1,1.84,1.65,1.0,4.0,1.0,1,3,1
310,310,310,310,310,8.0,7.0,34.0,3.2,0.75,0.47,1.0,3.0,1.0,1,3,1
311,311,311,311,311,8.0,9.0,34.0,2.7,0.72,1.03,1.0,3.0,1.0,1,2,1
312,312,312,312,312,2.0,2.0,35.0,3.2,-0.9,-0.97,1.0,3.0,1.0,1,2,1
313,313,313,313,313,6.0,6.0,32.5,3.4,0.29,0.27,1.0,3.0,1.0,1,4,1
314,314,314,314,314,10.0,10.0,33.0,3.3,1.83,2.14,1.0,4.0,0.0,1,4,1
315,315,315,315,315,3.0,6.0,37.0,3.1,-0.44,-0.02,1.0,4.0,1.0,1,2,1
316,316,316,316,316,8.0,6.0,40.0,3.4,0.73,0.07,1.0,2.0,1.0,1,5,1
317,317,317,317,317,10.0,10.0,42.0,3.5,2.42,3.0,1.0,4.0,1.0,1,4,1
318,318,318,318,318,10.0,10.0,36.0,2.9,2.15,1.85,1.0,4.0,1.0,1,2,1
319,319,319,319,319,4.0,3.0,36.0,3.9,-0.24,-0.6,1.0,3.0,1.0,1,5,1
320,320,320,320,320,5.0,6.0,33.5,2.9,0.0,0.11,1.0,3.0,0.0,1,3,1
321,321,321,321,321,3.0,3.0,33.0,3.9,-0.48,-0.68,1.0,3.0,1.0,1,5,1
322,322,322,322,322,7.0,8.0,40.0,3.5,0.46,0.76,1.0,4.0,1.0,1,4,1
323,323,323,323,323,3.0,3.0,40.0,3.8,-0.49,-0.51,1.0,4.0,0.0,1,6,1
324,324,324,324,324,3.0,2.0,37.0,2.9,-0.53,-1.09,1.0,4.0,0.0,1,3,1
325,325,325,325,325,1.0,3.0,37.0,3.4,-1.18,-0.79,1.0,2.0,0.0,1,4,1
326,326,326,326,326,10.0,10.0,40.0,3.4,1.85,1.52,1.0,4.0,1.0,1,3,1
327,327,327,327,327,5.0,3.0,30.5,3.4,-0.1,-0.86,1.0,3.0,1.0,1,2,1
328,328,328,328,328,8.0,8.0,37.0,3.4,0.67,0.55,1.0,2.0,1.0,1,3,1
329,329,329,329,329,4.0,5.0,42.0,3.0,-0.4,-0.12,1.0,4.0,1.0,1,4,1
330,330,330,330,330,9.0,7.0,34.0,3.3,1.15,0.42,1.0,3.0,1.0,1,3,1
331,331,331,331,331,4.0,6.0,32.0,3.5,-0.41,0.14,1.0,3.0,1.0,1,4,1
332,332,332,332,332,1.0,1.0,26.0,3.2,-1.23,-1.68,1.0,3.0,0.0,1,3,1
333,333,333,333,333,2.0,1.0,30.0,3.3,-0.92,-1.42,1.0,4.0,0.0,1,4,1
334,334,334,334,334,2.0,3.0,45.0,3.5,-1.14,-0.79,1.0,5.0,1.0,1,5,1
335,335,335,335,335,3.0,3.0,30.0,3.8,-0.63,-0.72,1.0,2.0,1.0,1,4,1
336,336,336,336,336,7.0,8.0,38.0,3.8,0.54,0.68,1.0,4.0,0.0,1,4,1
337,337,337,337,337,9.0,7.0,34.0,3.7,1.02,0.52,1.0,3.0,0.0,1,5,1
338,338,338,338,338,5.0,7.0,45.0,3.4,-0.03,0.48,1.0,5.0,0.0,1,4,1
339,339,339,339,339,5.0,6.0,40.0,2.9,0.04,0.02,1.0,4.0,1.0,1,4,1
340,340,340,340,340,8.0,7.0,45.0,3.4,0.62,0.36,1.0,4.0,1.0,1,4,1
341,341,341,341,341,2.0,1.0,37.0,3.0,-0.8,-1.35,1.0,4.0,1.0,1,4,1
342,342,342,342,342,2.0,2.0,31.0,3.2,-1.04,-1.08,1.0,4.0,1.0,1,2,1
343,343,343,343,343,7.0,9.0,48.0,3.5,0.4,0.87,1.0,4.0,0.0,1,5,1
344,344,344,344,344,1.0,1.0,25.5,3.0,-2.11,-1.92,1.0,4.0,1.0,1,4,1
345,345,345,345,345,9.0,9.0,40.0,2.5,1.1,1.1,1.0,3.0,1.0,1,3,1
346,346,346,346,346,8.0,8.0,40.0,3.4,0.72,0.63,1.0,4.0,1.0,1,3,1
347,347,347,347,347,6.0,7.0,41.0,3.4,0.33,0.44,1.0,4.0,0.0,1,4,1
348,348,348,348,348,1.0,2.0,33.5,2.9,-1.43,-0.91,1.0,3.0,0.0,1,3,1
349,349,349,349,349,9.0,8.0,41.0,3.1,1.02,0.8,1.0,2.0,1.0,1,4,1
350,350,350,350,350,5.0,5.0,40.0,3.1,0.0,-0.22,1.0,4.0,1.0,1,4,1
351,351,351,351,351,5.0,7.0,36.0,3.1,0.0,0.5,1.0,4.0,0.0,1,3,1
352,352,352,352,352,6.0,7.0,36.0,3.6,0.3,0.53,1.0,3.0,0.0,1,3,1
353,353,353,353,353,2.0,2.0,45.0,3.9,-0.84,-1.02,1.0,3.0,1.0,1,5,1
354,354,354,354,354,6.0,8.0,39.0,3.6,0.16,0.78,1.0,3.0,0.0,1,4,1
355,355,355,355,355,10.0,6.0,35.0,3.7,1.93,0.2,1.0,3.0,1.0,1,4,1
356,356,356,356,356,1.0,1.0,37.0,3.3,-1.76,-1.44,1.0,3.0,0.0,1,4,1
357,357,357,357,357,1.0,1.0,36.0,2.9,-1.39,-1.78,1.0,3.0,0.0,1,4,1
358,358,358,358,358,9.0,9.0,41.0,2.8,1.26,0.89,1.0,3.0,1.0,1,5,1
359,359,359,359,359,10.0,10.0,46.0,3.7,2.18,2.43,1.0,2.0,0.0,1,2,1
360,360,360,360,360,8.0,8.0,47.0,3.1,0.69,0.66,1.0,1.0,1.0,1,4,1
361,361,361,361,361,2.0,5.0,46.0,3.9,-1.15,-0.23,1.0,4.0,0.0,1,5,1
362,362,362,362,362,4.0,4.0,36.0,2.9,-0.43,-0.52,1.0,3.0,1.0,1,2,1
363,363,363,363,363,2.0,2.0,33.0,3.5,-0.95,-1.09,1.0,4.0,1.0,1,4,1
364,364,364,364,364,5.0,4.0,37.0,3.1,-0.13,-0.41,1.0,4.0,1.0,1,3,1
365,365,365,365,365,5.0,4.0,29.0,3.0,-0.04,-0.32,1.0,4.0,1.0,1,3,1
366,366,366,366,366,2.0,3.0,36.0,3.2,-0.97,-0.56,1.0,3.0,1.0,1,5,1
367,367,367,367,367,5.0,4.0,42.0,3.5,0.03,-0.42,1.0,4.0,1.0,1,6,1
368,368,368,368,368,10.0,9.0,41.0,2.8,1.54,1.27,1.0,3.0,1.0,1,4,1
369,369,369,369,369,7.0,7.0,47.0,3.9,0.34,0.49,1.0,2.0,0.0,1,4,1
370,370,370,370,370,7.0,7.0,44.0,3.4,0.48,0.55,1.0,5.0,0.0,1,4,1
371,371,371,371,371,7.0,5.0,40.5,3.7,0.4,-0.2,1.0,3.0,1.0,1,5,1
372,372,372,372,372,2.0,3.0,29.0,2.8,-0.78,-0.77,1.0,2.0,0.0,1,3,1
373,373,373,373,373,1.0,1.0,36.0,2.2,-1.57,-1.61,1.0,3.0,0.0,1,5,1
374,374,374,374,374,5.0,5.0,39.0,3.5,-0.11,-0.12,1.0,2.0,1.0,1,4,1
375,375,375,375,375,4.0,1.0,39.0,3.8,-0.32,-1.32,1.0,3.0,1.0,1,3,1
376,376,376,376,376,4.0,6.0,35.0,3.9,-0.28,0.11,1.0,3.0,0.0,1,4,1
377,377,377,377,377,1.0,1.0,33.0,3.1,-1.92,-1.5,1.0,3.0,1.0,1,3,1
378,378,378,378,378,9.0,10.0,37.0,3.4,1.25,1.53,1.0,4.0,1.0,1,4,1
379,379,379,379,379,8.0,7.0,39.0,3.8,0.89,0.55,1.0,4.0,1.0,1,4,1
380,380,380,380,380,8.0,8.0,41.0,2.8,0.84,0.84,1.0,4.0,1.0,1,3,1
381,381,381,381,381,8.0,7.0,28.5,3.5,0.79,0.27,1.0,3.0,0.0,1,2,1
382,382,382,382,382,10.0,10.0,40.0,3.0,2.12,2.05,1.0,3.0,0.0,1,4,1
383,383,383,383,383,6.0,7.0,35.0,3.2,0.26,0.33,1.0,3.0,1.0,1,2,1
384,384,384,384,384,9.0,10.0,33.0,2.7,1.2,1.67,1.0,4.0,1.0,1,3,1
385,385,385,385,385,9.0,8.0,32.5,3.4,1.02,0.77,1.0,5.0,0.0,1,3,1
386,386,386,386,386,9.0,9.0,44.0,3.9,0.97,1.03,1.0,2.0,0.0,1,4,1
387,387,387,387,387,8.0,9.0,43.0,3.9,0.67,1.23,1.0,4.0,1.0,1,6,1
388,388,388,388,388,9.0,7.0,32.0,3.0,1.04,0.42,1.0,5.0,0.0,1,2,1
389,389,389,389,389,3.0,4.0,37.0,3.2,-0.46,-0.3,1.0,3.0,1.0,1,3,1
390,390,390,390,390,1.0,2.0,39.0,3.2,-1.3,-1.14,1.0,5.0,0.0,1,5,1
391,391,391,391,391,3.0,4.0,37.0,3.1,-0.48,-0.47,1.0,5.0,1.0,1,3,1
392,392,392,392,392,10.0,9.0,44.0,3.1,1.4,1.22,1.0,3.0,1.0,1,5,1
393,393,393,393,393,1.0,1.0,26.5,3.9,-2.23,-1.88,1.0,1.0,1.0,1,3,1
394,394,394,394,394,7.0,8.0,34.5,3.2,0.33,0.55,1.0,4.0,1.0,1,2,1
395,395,395,395,395,4.0,3.0,41.0,2.9,-0.39,-0.78,1.0,3.0,1.0,1,4,1
396,396,396,396,396,8.0,8.0,36.5,3.3,0.77,0.77,1.0,4.0,1.0,1,5,1
397,397,397,397,397,9.0,8.0,40.0,2.8,0.98,0.64,1.0,4.0,0.0,1,3,1
398,398,398,398,398,9.0,9.0,42.0,3.6,1.22,1.15,1.0,3.0,1.0,1,4,1
399,399,399,399,399,5.0,6.0,46.0,3.9,-0.14,0.09,1.0,3.0,0.0,1,6,1
400,400,400,400,400,7.0,7.0,38.5,3.2,0.53,0.37,1.0,4.0,0.0,1,3,1
401,401,401,401,401,10.0,10.0,39.0,3.2,1.3,1.38,1.0,4.0,1.0,1,3,1
402,402,402,402,402,3.0,4.0,34.0,3.4,-0.47,-0.32,1.0,5.0,1.0,1,4,1
403,403,403,403,403,9.0,6.0,38.0,3.0,0.92,-0.01,1.0,5.0,1.0,1,3,1
404,404,404,404,404,4.0,4.0,42.0,4.0,-0.35,-0.27,1.0,2.0,1.0,1,6,1
405,405,405,405,405,8.0,9.0,39.0,2.6,0.68,1.07,1.0,2.0,0.0,1,3,1
406,406,406,406,406,5.0,8.0,38.0,2.8,-0.1,0.55,1.0,4.0,1.0,1,5,1
407,407,407,407,407,3.0,2.0,36.0,3.7,-0.64,-1.09,1.0,3.0,0.0,1,4,1
408,408,408,408,408,3.0,4.0,36.0,3.7,-0.52,-0.42,1.0,4.0,0.0,1,3,1
409,409,409,409,409,9.0,10.0,37.0,3.3,1.02,1.33,1.0,2.0,0.0,1,4,1
410,410,410,410,410,9.0,9.0,32.0,3.1,0.85,1.09,1.0,4.0,0.0,1,2,1
411,411,411,411,411,9.0,7.0,34.0,3.5,0.96,0.45,1.0,3.0,0.0,1,3,1
412,412,412,412,412,2.0,2.0,43.0,3.7,-0.85,-0.92,1.0,3.0,1.0,1,6,1
413,413,413,413,413,8.0,6.0,36.5,3.5,0.78,0.18,1.0,2.0,1.0,1,6,1
414,414,414,414,414,7.0,6.0,40.0,3.4,0.42,0.19,1.0,3.0,0.0,1,4,1
415,415,415,415,415,7.0,8.0,38.0,3.4,0.36,0.73,1.0,4.0,1.0,1,4,1
416,416,416,416,416,6.0,7.0,33.0,3.7,0.13,0.29,1.0,3.0,1.0,1,3,1
417,417,417,417,417,4.0,5.0,38.0,3.5,-0.33,-0.2,1.0,1.0,1.0,1,4,1
418,418,418,418,418,6.0,4.0,46.0,2.6,0.1,-0.31,1.0,3.0,1.0,1,3,1
419,419,419,419,419,6.0,4.0,38.0,2.9,0.15,-0.4,1.0,4.0,0.0,1,3,1
420,420,420,420,420,5.0,3.0,41.0,3.0,-0.11,-0.83,1.0,5.0,1.0,1,3,1
421,421,421,421,421,3.0,2.0,34.0,3.5,-0.44,-1.22,1.0,4.0,0.0,1,3,1
422,422,422,422,422,7.0,7.0,41.0,2.9,0.32,0.24,1.0,4.0,1.0,1,2,1
423,423,423,423,423,3.0,3.0,38.0,3.1,-0.67,-0.72,1.0,5.0,0.0,1,4,1
424,424,424,424,424,9.0,9.0,38.0,3.8,1.19,0.89,1.0,4.0,0.0,1,3,1
425,425,425,425,425,2.0,1.0,20.0,3.1,-0.95,-1.37,1.0,3.0,1.0,1,2,1
426,426,426,426,426,1.0,1.0,28.0,3.8,-1.46,-1.48,1.0,3.0,0.0,1,3,1
427,427,427,427,427,4.0,2.0,34.0,3.2,-0.35,-0.92,1.0,3.0,0.0,1,4,1
428,428,428,428,428,9.0,10.0,37.0,3.7,1.04,1.79,1.0,5.0,0.0,1,5,1
429,429,429,429,429,5.0,6.0,41.0,2.7,-0.18,0.09,1.0,5.0,0.0,1,5,1
430,430,430,430,430,9.0,8.0,40.0,3.0,1.11,0.61,1.0,5.0,1.0,1,3,1
431,431,431,431,431,2.0,1.0,26.0,2.3,-1.0,-1.58,1.0,3.0,0.0,1,2,1
432,432,432,432,432,8.0,9.0,36.0,2.9,0.8,1.21,1.0,3.0,1.0,1,3,1
433,433,433,433,433,6.0,8.0,45.0,3.5,0.23,0.62,1.0,4.0,1.0,1,4,1
434,434,434,434,434,9.0,9.0,46.0,3.3,1.2,1.13,1.0,4.0,0.0,1,6,1
435,435,435,435,435,9.0,9.0,37.0,3.5,1.07,0.94,1.0,4.0,1.0,1,5,1
436,436,436,436,436,10.0,9.0,40.0,2.8,2.0,1.07,1.0,4.0,1.0,1,5,1
437,437,437,437,437,7.0,6.0,29.0,3.5,0.36,0.19,1.0,4.0,0.0,1,3,1
438,438,438,438,438,2.0,3.0,39.0,3.7,-0.91,-0.79,1.0,4.0,0.0,1,6,1
439,439,439,439,439,5.0,7.0,34.0,3.2,-0.08,0.36,1.0,3.0,0.0,1,2,1
440,440,440,440,440,5.0,5.0,33.5,3.3,0.03,-0.06,1.0,4.0,0.0,1,3,1
441,441,441,441,441,8.0,10.0,31.0,3.7,0.63,1.68,1.0,4.0,1.0,1,2,1
442,442,442,442,442,6.0,6.0,33.0,3.6,0.3,0.23,1.0,3.0,1.0,1,3,1
443,443,443,443,443,2.0,4.0,37.0,2.9,-0.81,-0.45,1.0,4.0,1.0,1,5,1
444,444,444,444,444,6.0,8.0,42.0,3.4,0.09,0.67,1.0,4.0,0.0,1,3,1
445,445,445,445,445,7.0,7.0,38.0,3.6,0.55,0.42,1.0,4.0,1.0,1,3,1
446,446,446,446,446,6.0,7.0,45.0,3.9,0.14,0.28,1.0,3.0,0.0,1,5,1
447,447,447,447,447,9.0,9.0,38.0,3.5,1.16,1.27,1.0,4.0,0.0,1,4,1
448,448,448,448,448,5.0,6.0,34.0,3.7,0.02,0.17,1.0,4.0,1.0,1,4,1
449,449,449,449,449,8.0,8.0,31.0,3.2,0.78,0.88,1.0,3.0,1.0,1,4,1
450,450,450,450,450,4.0,2.0,38.0,3.6,-0.41,-1.13,1.0,5.0,0.0,1,4,1
451,451,451,451,451,9.0,6.0,35.0,3.3,0.96,0.18,1.0,4.0,1.0,1,3,1
452,452,452,452,452,7.0,3.0,35.0,2.9,0.35,-0.65,1.0,3.0,1.0,1,5,1
453,453,453,453,453,6.0,5.0,39.0,3.9,0.1,-0.03,1.0,3.0,0.0,1,6,1
454,454,454,454,454,3.0,4.0,39.5,3.5,-0.52,-0.29,1.0,4.0,1.0,1,4,1
455,455,455,455,455,6.0,6.0,36.0,3.5,0.31,0.14,1.0,3.0,0.0,1,4,1
456,456,456,456,456,6.0,2.0,42.0,3.5,0.13,-0.91,1.0,4.0,1.0,1,5,1
457,457,457,457,457,1.0,1.0,41.0,3.5,-1.64,-1.44,1.0,5.0,0.0,1,4,1
458,458,458,458,458,9.0,9.0,40.5,3.2,1.08,1.04,1.0,4.0,0.0,1,3,1
459,459,459,459,459,5.0,3.0,31.5,3.7,0.05,-0.67,1.0,3.0,1.0,1,5,1
460,460,460,460,460,1.0,1.0,35.0,3.4,-1.17,-1.48,1.0,4.0,1.0,1,3,1
461,461,461,461,461,7.0,5.0,35.0,3.2,0.38,-0.11,1.0,3.0,1.0,1,4,1
462,462,462,462,462,10.0,8.0,42.0,3.3,1.31,0.83,1.0,4.0,1.0,1,4,1
463,463,463,463,463,1.0,1.0,29.0,2.6,-2.33,-1.53,1.0,4.0,1.0,1,4,1
464,464,464,464,464,9.0,6.0,45.0,3.5,1.14,0.29,1.0,4.0,0.0,1,4,1
465,465,465,465,465,7.0,8.0,36.0,3.3,0.57,0.6,1.0,4.0,1.0,1,6,1
466,466,466,466,466,10.0,10.0,39.0,2.9,2.06,1.77,1.0,3.0,1.0,1,3,1
467,467,467,467,467,9.0,10.0,40.0,2.9,1.18,1.41,1.0,4.0,1.0,1,4,1
468,468,468,468,468,7.0,8.0,33.0,3.5,0.54,0.87,1.0,4.0,0.0,1,3,1
469,469,469,469,469,2.0,1.0,34.0,3.7,-0.8,-1.71,1.0,2.0,0.0,1,3,1
470,470,470,470,470,9.0,7.0,36.0,2.7,0.92,0.47,1.0,4.0,1.0,1,3,1
471,471,471,471,471,7.0,9.0,29.0,3.8,0.28,1.03,1.0,3.0,1.0,1,2,1
472,472,472,472,472,4.0,3.0,38.0,3.6,-0.19,-0.67,1.0,4.0,0.0,1,4,1
473,473,473,473,473,2.0,1.0,28.0,2.1,-1.06,-1.97,1.0,3.0,0.0,1,3,1
474,474,474,474,474,4.0,3.0,45.0,2.8,-0.4,-0.58,1.0,4.0,1.0,1,4,1
475,475,475,475,475,5.0,5.0,37.5,3.7,0.05,-0.06,1.0,4.0,1.0,1,5,1
476,476,476,476,476,7.0,6.0,43.0,3.4,0.51,0.27,1.0,4.0,0.0,1,4,1
477,477,477,477,477,5.0,6.0,39.0,3.1,0.02,0.09,1.0,4.0,0.0,1,4,1
478,478,478,478,478,1.0,2.0,29.0,3.1,-1.09,-1.09,1.0,3.0,0.0,1,2,1
479,479,479,479,479,5.0,4.0,42.0,3.4,0.04,-0.31,1.0,4.0,1.0,1,5,1
480,480,480,480,480,2.0,1.0,35.0,2.7,-0.96,-1.3,1.0,3.0,1.0,1,2,1
481,481,481,481,481,4.0,4.0,45.0,3.1,-0.37,-0.48,1.0,3.0,1.0,1,5,1
482,482,482,482,482,3.0,2.0,38.0,3.1,-0.63,-1.26,1.0,4.0,1.0,1,3,1
483,483,483,483,483,5.0,2.0,40.0,3.1,-0.11,-0.95,1.0,3.0,1.0,1,3,1
484,484,484,484,484,6.0,7.0,28.0,3.4,0.06,0.37,1.0,4.0,0.0,1,3,1
485,485,485,485,485,2.0,2.0,30.5,3.3,-0.83,-0.99,1.0,3.0,0.0,1,3,1
486,486,486,486,486,5.0,5.0,31.3,2.9,0.03,-0.11,1.0,3.0,1.0,1,3,1
487,487,487,487,487,6.0,2.0,38.0,2.8,0.2,-1.06,1.0,5.0,1.0,1,3,1
488,488,488,488,488,1.0,1.0,39.0,3.3,-1.92,-2.29,1.0,3.0,0.0,1,4,1
489,489,489,489,489,10.0,10.0,42.0,3.5,2.5,2.05,1.0,4.0,0.0,1,3,1
490,490,490,490,490,7.0,8.0,38.0,3.8,0.48,0.77,1.0,4.0,0.0,1,6,1
491,491,491,491,491,7.0,8.0,34.0,3.6,0.57,0.67,1.0,3.0,0.0,1,4,1
492,492,492,492,492,9.0,7.0,41.0,3.2,0.92,0.48,1.0,4.0,1.0,1,4,1
493,493,493,493,493,4.0,2.0,44.0,3.2,-0.34,-1.05,1.0,3.0,1.0,1,4,1
494,494,494,494,494,4.0,4.0,43.0,2.8,-0.26,-0.44,1.0,3.0,1.0,1,4,1
495,495,495,495,495,6.0,8.0,36.0,3.1,0.16,0.59,1.0,4.0,0.0,1,3,1
496,496,496,496,496,1.0,1.0,40.0,3.4,-1.7,-1.81,1.0,3.0,1.0,1,4,1
497,497,497,497,497,9.0,10.0,45.0,3.8,1.12,1.58,1.0,5.0,1.0,1,5,1
498,498,498,498,498,9.0,8.0,39.0,3.5,1.24,0.59,1.0,3.0,0.0,1,3,1
499,499,499,499,499,5.0,9.0,46.0,3.7,0.08,0.94,1.0,5.0,0.0,1,6,1
500,500,500,500,500,1.0,1.0,30.5,3.1,-1.19,-1.54,1.0,4.0,0.0,1,3,1
501,501,501,501,501,9.0,10.0,42.0,3.0,1.02,1.39,1.0,4.0,1.0,1,3,1
502,502,502,502,502,5.0,6.0,35.0,3.3,-0.04,0.24,1.0,4.0,0.0,1,5,1
503,503,503,503,503,9.0,4.0,40.5,2.1,1.26,-0.33,1.0,3.0,1.0,1,5,1
504,504,504,504,504,4.0,6.0,37.0,3.8,-0.33,0.17,1.0,4.0,0.0,1,4,1
505,505,505,505,505,10.0,10.0,42.0,3.7,1.9,1.65,1.0,4.0,1.0,1,5,1
506,506,506,506,506,10.0,10.0,39.0,3.5,1.83,1.69,1.0,3.0,0.0,1,4,1
507,507,507,507,507,6.0,7.0,42.0,3.4,0.19,0.43,1.0,4.0,0.0,1,2,1
508,508,508,508,508,10.0,10.0,34.0,3.2,2.05,1.8,1.0,4.0,0.0,1,3,1
509,509,509,509,509,3.0,3.0,34.3,2.6,-0.58,-0.68,1.0,4.0,1.0,1,3,1
510,510,510,510,510,7.0,8.0,31.5,3.2,0.54,0.85,1.0,3.0,0.0,1,3,1
511,511,511,511,511,2.0,2.0,32.0,2.4,-1.01,-1.2,1.0,3.0,0.0,1,4,1
512,512,512,512,512,7.0,7.0,30.0,2.6,0.42,0.4,1.0,5.0,0.0,1,4,1
513,513,513,513,513,5.0,4.0,36.0,3.9,-0.12,-0.33,1.0,4.0,0.0,1,4,1
514,514,514,514,514,3.0,3.0,41.0,3.6,-0.68,-0.74,1.0,4.0,0.0,1,5,1
515,515,515,515,515,1.0,3.0,33.0,2.5,-1.27,-0.76,1.0,4.0,0.0,1,2,1
516,516,516,516,516,10.0,10.0,39.0,3.5,1.61,1.49,1.0,3.0,1.0,1,3,1
517,517,517,517,517,8.0,7.0,41.0,3.1,0.74,0.44,1.0,2.0,1.0,1,3,1
518,518,518,518,518,5.0,5.0,36.0,2.9,-0.16,-0.07,1.0,4.0,1.0,1,2,1
519,519,519,519,519,7.0,6.0,38.0,2.9,0.58,0.28,1.0,4.0,1.0,1,4,1
520,520,520,520,520,7.0,7.0,35.0,3.6,0.33,0.31,1.0,3.0,0.0,1,3,1
521,521,521,521,521,10.0,10.0,27.5,3.6,2.21,1.97,1.0,1.0,0.0,1,3,1
