Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,sex,age,household_position,household_size,prev_residence_place,citizenship,country_birth,edu_level,economic_status,cur_eco_activity,Marital_status,occupation
362,362,362,362,362,1,7,1122,125,1,1,1,3,112,122,2,2_1
363,363,363,363,363,2,8,1140,112,1,1,1,2,111,138,1,5_4_9
364,364,364,364,364,1,11,1121,112,1,1,1,5,111,138,2,2_1
365,365,365,365,365,1,11,1122,125,1,1,1,3,112,122,2,2_1
366,366,366,366,366,1,5,1110,112,1,1,1,3,111,135,1,5_4_9
367,367,367,367,367,2,11,1210,111,1,1,1,5,111,137,3,2_1
368,368,368,368,368,2,4,1110,113,1,1,1,1,111,132,1,5_4_9
369,369,369,369,369,2,7,1122,113,1,1,1,2,112,132,2,2_1
370,370,370,370,370,1,8,1121,112,1,1,1,5,111,135,2,2_1
371,371,371,371,371,1,8,1122,125,1,1,1,3,111,122,2,5_4_9
372,372,372,372,372,1,4,1110,114,1,1,1,2,112,135,1,5_4_9
373,373,373,373,373,2,7,1122,126,1,1,1,5,111,138,2,5_4_9
374,374,374,374,374,1,5,1110,114,1,1,1,3,111,131,1,2_1
375,375,375,375,375,2,6,1121,112,1,1,1,5,111,135,2,2_1
376,376,376,376,376,2,7,1131,112,1,1,1,5,111,138,1,2_1
377,377,377,377,377,1,9,1210,111,1,1,1,5,111,134,3,2_1
378,378,378,378,378,1,9,1122,114,1,1,1,5,111,122,2,2_1
379,379,379,379,379,1,4,1110,113,1,1,1,1,112,131,1,5_4_9
380,380,380,380,380,2,6,1121,112,1,1,1,3,111,138,2,5_4_9
381,381,381,381,381,1,6,1210,111,1,1,1,3,111,131,1,5_4_9
382,382,382,382,382,2,10,1121,112,1,1,1,2,111,122,2,5_4_9
383,383,383,383,383,1,8,1210,111,1,1,1,2,111,131,1,5_4_9
384,384,384,384,384,2,9,1122,114,1,1,1,3,111,139,2,5_4_9
385,385,385,385,385,1,11,1121,112,1,1,1,2,111,131,2,5_4_9
386,386,386,386,386,2,7,1110,114,1,1,1,3,111,131,1,5_4_9
387,387,387,387,387,2,4,1110,114,1,1,1,2,112,131,1,5_4_9
388,388,388,388,388,1,11,1122,114,1,1,1,2,111,135,2,2_1
389,389,389,389,389,1,7,1122,113,1,1,1,3,111,122,2,2_1
390,390,390,390,390,1,7,1122,113,1,1,1,3,111,132,2,5_4_9
391,391,391,391,391,2,8,1122,113,1,1,1,2,111,138,2,5_4_9
392,392,392,392,392,1,13,1122,113,1,1,1,3,112,122,2,2_1
393,393,393,393,393,1,11,1121,112,1,1,1,5,111,136,2,2_1
394,394,394,394,394,1,12,1121,112,1,1,1,3,111,124,2,2_1
395,395,395,395,395,2,10,1122,113,1,1,1,3,111,131,2,5_4_9
396,396,396,396,396,2,7,1121,112,1,1,1,2,111,138,2,5_4_9
397,397,397,397,397,1,6,1132,113,1,1,1,2,111,131,1,5_4_9
398,398,398,398,398,1,10,1122,114,1,1,1,2,111,122,2,5_4_9
399,399,399,399,399,1,8,1122,114,1,1,1,4,111,136,2,5_4_9
400,400,400,400,400,1,12,1122,113,1,1,1,2,112,122,2,2_1
401,401,401,401,401,1,9,1122,114,1,1,1,3,112,124,2,2_1
402,402,402,402,402,1,12,1210,111,1,1,1,5,112,135,3,2_1
403,403,403,403,403,2,9,1122,114,1,1,1,5,111,137,2,2_1
404,404,404,404,404,2,11,1122,125,1,1,1,5,111,137,2,2_1
405,405,405,405,405,1,7,1131,112,1,1,1,3,111,136,1,5_4_9
406,406,406,406,406,1,11,1122,113,1,1,1,5,112,132,2,2_1
407,407,407,407,407,1,8,1122,114,1,1,1,5,111,136,2,2_1
408,408,408,408,408,1,10,1132,114,1,1,1,2,112,122,3,2_1
409,409,409,409,409,1,5,1131,112,1,1,1,3,112,131,1,2_1
410,410,410,410,410,1,7,1122,125,1,1,1,5,112,122,2,2_1
411,411,411,411,411,1,7,1122,113,1,1,1,3,111,122,2,5_4_9
412,412,412,412,412,2,7,1122,113,1,1,1,3,111,131,2,5_4_9
413,413,413,413,413,2,11,1122,113,1,1,1,5,111,137,2,2_1
414,414,414,414,414,2,8,1122,114,1,1,1,5,111,137,2,2_1
415,415,415,415,415,2,4,1110,113,1,1,1,2,111,139,1,5_4_9
416,416,416,416,416,1,4,1110,114,1,1,1,3,112,135,1,5_4_9
417,417,417,417,417,1,7,1121,112,1,1,1,5,111,122,2,2_1
418,418,418,418,418,1,4,1110,112,1,1,1,1,112,132,1,5_4_9
419,419,419,419,419,2,4,1110,114,1,1,1,3,111,135,1,5_4_9
420,420,420,420,420,2,5,1110,114,1,1,1,2,112,131,1,5_4_9
421,421,421,421,421,2,9,1122,114,1,1,1,1,111,131,2,5_4_9
422,422,422,422,422,1,6,1110,113,1,1,1,5,112,122,1,2_1
423,423,423,423,423,2,14,1121,112,1,1,1,2,111,139,2,2_1
424,424,424,424,424,2,11,1122,114,1,1,1,3,111,135,2,2_1
425,425,425,425,425,2,4,1110,114,1,1,1,2,112,135,1,5_4_9
426,426,426,426,426,2,8,1140,114,1,1,1,5,111,137,3,2_1
427,427,427,427,427,1,4,1110,114,1,1,1,3,112,122,1,5_4_9
428,428,428,428,428,2,4,1110,114,1,1,1,2,112,131,1,5_4_9
429,429,429,429,429,2,9,1122,114,1,1,1,1,111,138,2,5_4_9
430,430,430,430,430,1,13,1131,112,1,1,1,3,111,135,3,5_4_9
431,431,431,431,431,1,7,1210,111,1,1,1,1,111,135,2,5_4_9
432,432,432,432,432,1,10,1122,113,1,1,1,1,111,139,2,5_4_9
433,433,433,433,433,1,11,1121,112,1,1,1,5,111,133,2,2_1
434,434,434,434,434,2,6,1131,112,1,1,1,3,111,135,1,5_4_9
435,435,435,435,435,2,10,1122,114,1,1,1,2,111,122,2,5_4_9
436,436,436,436,436,2,7,1122,114,1,1,1,5,112,135,2,2_1
437,437,437,437,437,1,11,1122,126,1,1,1,5,111,137,2,2_1
438,438,438,438,438,1,9,1210,111,1,1,1,3,111,122,3,2_1
439,439,439,439,439,2,8,1122,114,1,1,1,3,111,132,2,5_4_9
440,440,440,440,440,1,7,1121,112,1,1,1,5,111,136,2,2_1
441,441,441,441,441,2,10,1122,114,1,1,1,2,111,131,2,5_4_9
442,442,442,442,442,1,8,1121,112,1,1,1,5,111,134,2,5_4_9
443,443,443,443,443,2,7,1210,111,1,1,1,5,111,137,1,2_1
444,444,444,444,444,2,5,1210,111,1,1,1,5,111,131,1,2_1
445,445,445,445,445,1,11,1121,112,1,1,1,3,112,131,2,2_1
446,446,446,446,446,1,6,1131,112,1,1,1,2,111,131,1,5_4_9
447,447,447,447,447,2,10,1122,113,1,1,1,3,111,138,2,5_4_9
448,448,448,448,448,2,8,1122,114,1,1,1,1,111,135,2,5_4_9
449,449,449,449,449,1,10,1122,125,1,1,1,5,111,133,2,2_1
450,450,450,450,450,2,4,1110,125,1,1,1,1,112,131,1,5_4_9
451,451,451,451,451,1,7,1210,111,1,1,1,3,111,136,1,2_1
452,452,452,452,452,1,6,1210,112,1,1,1,5,111,137,1,2_1
453,453,453,453,453,2,10,1122,113,1,1,1,2,111,138,2,5_4_9
454,454,454,454,454,1,4,1110,125,1,1,1,1,112,131,1,5_4_9
455,455,455,455,455,1,11,1122,113,1,1,1,5,111,137,2,2_1
456,456,456,456,456,1,9,1122,125,1,1,1,5,111,135,2,2_1
457,457,457,457,457,1,7,1122,113,1,1,1,3,111,139,2,2_1
458,458,458,458,458,1,7,1131,112,1,1,1,5,111,122,1,2_1
459,459,459,459,459,1,10,1122,125,1,1,1,5,112,138,2,2_1
460,460,460,460,460,2,8,1131,112,1,1,1,2,111,135,1,5_4_9
461,461,461,461,461,1,10,1122,114,1,1,1,1,111,122,2,5_4_9
462,462,462,462,462,2,11,1122,113,1,1,1,3,111,138,2,5_4_9
463,463,463,463,463,1,10,1122,126,1,1,1,3,112,139,2,5_4_9
464,464,464,464,464,2,7,1132,114,1,1,1,5,111,138,1,5_4_9
465,465,465,465,465,2,7,1210,111,1,1,1,2,111,132,1,5_4_9
466,466,466,466,466,2,5,1210,111,1,1,1,3,112,133,1,5_4_9
467,467,467,467,467,2,12,1121,112,1,1,1,1,111,131,2,5_4_9
468,468,468,468,468,1,8,1122,114,1,1,1,5,111,136,2,5_4_9
469,469,469,469,469,1,8,1121,112,1,1,1,3,111,124,2,2_1
470,470,470,470,470,2,12,1210,111,1,1,1,5,111,139,3,5_4_9
471,471,471,471,471,1,9,1210,111,1,1,1,1,111,122,1,5_4_9
472,472,472,472,472,1,7,1122,113,1,1,1,0,111,135,2,2_1
473,473,473,473,473,1,4,1110,114,1,1,1,2,111,139,1,5_4_9
474,474,474,474,474,1,7,1210,111,1,1,1,2,111,131,1,5_4_9
475,475,475,475,475,1,8,1122,114,1,1,1,3,112,122,2,2_1
476,476,476,476,476,2,5,1110,114,1,1,1,3,112,133,1,5_4_9
477,477,477,477,477,1,6,1210,111,1,1,1,5,112,137,1,2_1
478,478,478,478,478,1,10,1110,114,1,1,1,1,111,135,1,5_4_9
479,479,479,479,479,2,10,1122,125,1,1,1,5,111,137,2,5_4_9
480,480,480,480,480,2,5,1210,111,1,1,1,2,111,131,1,5_4_9
481,481,481,481,481,2,9,1122,114,1,1,1,3,111,136,2,5_4_9
482,482,482,482,482,2,5,1210,113,1,1,1,4,112,136,1,2_1
483,483,483,483,483,1,7,1122,125,1,1,1,3,111,136,2,5_4_9
484,484,484,484,484,1,11,1122,114,1,1,1,4,111,136,2,5_4_9
485,485,485,485,485,1,8,1210,111,1,1,1,5,111,122,3,2_1
486,486,486,486,486,2,8,1210,111,1,1,1,5,111,138,1,2_1
487,487,487,487,487,2,9,1140,114,1,1,1,5,111,122,3,2_1
488,488,488,488,488,1,9,1122,114,1,1,1,2,111,135,2,5_4_9
489,489,489,489,489,2,4,1110,125,1,1,1,2,112,131,1,5_4_9
490,490,490,490,490,2,6,1122,114,1,1,1,3,111,135,2,5_4_9
491,491,491,491,491,1,9,1122,114,1,1,1,3,111,133,2,2_1
492,492,492,492,492,1,12,1122,113,1,1,1,2,112,122,2,2_1
493,493,493,493,493,2,5,1110,113,1,1,1,5,111,137,1,2_1
494,494,494,494,494,2,8,1122,113,1,1,1,3,111,122,2,5_4_9
495,495,495,495,495,2,5,1131,112,1,1,1,3,111,138,1,5_4_9
496,496,496,496,496,2,8,1122,114,1,1,1,3,111,139,2,5_4_9
497,497,497,497,497,1,6,1210,111,1,1,1,5,111,138,1,2_1
498,498,498,498,498,2,8,1210,111,1,1,1,5,111,138,1,2_1
499,499,499,499,499,2,10,1210,111,1,1,1,5,111,136,1,2_1
500,500,500,500,500,2,8,1132,113,1,1,1,5,111,138,1,2_1
501,501,501,501,501,2,11,1121,112,1,1,1,2,111,133,2,5_4_9
502,502,502,502,502,1,11,1122,113,1,1,1,1,111,135,2,5_4_9
503,503,503,503,503,2,7,1122,114,1,1,1,3,112,131,2,2_1
504,504,504,504,504,1,8,1122,114,1,1,1,5,111,122,2,2_1
505,505,505,505,505,1,8,1122,114,1,1,1,3,111,133,2,2_1
506,506,506,506,506,2,10,1132,114,1,1,1,5,111,136,1,2_1
507,507,507,507,507,1,12,1121,112,1,1,1,5,111,137,2,2_1
508,508,508,508,508,2,12,1210,111,1,1,1,3,111,138,3,2_1
509,509,509,509,509,2,9,1122,114,1,1,1,2,111,131,2,5_4_9
510,510,510,510,510,1,5,1210,111,1,1,1,3,112,131,1,5_4_9
511,511,511,511,511,2,6,1210,111,1,1,1,3,111,133,1,5_4_9
512,512,512,512,512,1,8,1132,113,1,1,1,4,111,135,1,2_1
513,513,513,513,513,1,8,1121,112,1,1,1,5,111,137,2,2_1
514,514,514,514,514,1,10,1121,112,1,1,1,4,111,135,2,2_1
515,515,515,515,515,1,4,1110,114,1,1,1,2,112,131,1,5_4_9
516,516,516,516,516,2,9,1122,114,1,1,1,2,111,133,2,2_1
517,517,517,517,517,1,8,1122,114,1,1,1,3,111,122,2,2_1
518,518,518,518,518,2,7,1131,112,1,1,1,2,111,122,1,5_4_9
519,519,519,519,519,1,9,1122,114,1,1,1,2,112,122,2,2_1
520,520,520,520,520,1,10,1122,114,1,1,1,4,111,122,2,2_1
521,521,521,521,521,2,5,1110,114,1,1,1,3,111,136,1,5_4_9
522,522,522,522,522,2,9,1210,111,1,1,1,3,111,135,1,5_4_9
523,523,523,523,523,1,7,1132,113,1,1,1,3,111,122,1,2_1
524,524,524,524,524,1,7,1131,112,1,1,1,3,111,136,1,2_1
525,525,525,525,525,1,6,1210,111,1,1,1,5,111,135,1,2_1
526,526,526,526,526,1,8,1132,113,1,1,1,3,111,136,3,5_4_9
527,527,527,527,527,1,8,1122,125,1,1,1,5,111,138,2,2_1
528,528,528,528,528,2,10,1121,112,1,1,1,2,111,138,2,5_4_9
529,529,529,529,529,2,13,1121,112,1,1,1,3,111,131,2,5_4_9
530,530,530,530,530,1,8,1122,125,1,1,1,5,111,137,2,2_1
531,531,531,531,531,1,13,1122,113,1,1,1,1,112,122,2,2_1
532,532,532,532,532,1,10,1122,113,1,1,1,5,111,135,2,2_1
533,533,533,533,533,2,12,1121,112,1,1,1,2,111,139,2,5_4_9
534,534,534,534,534,2,5,1131,112,1,1,1,1,111,136,1,5_4_9
535,535,535,535,535,2,8,1122,125,1,1,1,3,111,134,2,5_4_9
536,536,536,536,536,2,5,1110,113,1,1,1,3,111,133,1,5_4_9
537,537,537,537,537,2,7,1210,111,1,1,1,3,111,135,1,5_4_9
538,538,538,538,538,1,8,1131,112,1,1,1,3,111,134,1,2_1
539,539,539,539,539,2,5,1110,113,1,1,1,2,111,122,1,5_4_9
540,540,540,540,540,1,8,1131,112,1,1,1,4,111,135,1,2_1
541,541,541,541,541,1,8,1122,126,1,1,1,3,111,135,2,2_1
542,542,542,542,542,2,5,1110,113,1,1,1,3,112,139,1,5_4_9
543,543,543,543,543,1,10,1122,125,1,1,1,5,111,135,2,2_1
544,544,544,544,544,1,10,1122,114,1,1,1,5,111,131,2,2_1
545,545,545,545,545,1,8,1122,114,1,1,1,3,111,131,2,2_1
546,546,546,546,546,2,11,1122,114,1,1,1,2,111,122,2,5_4_9
547,547,547,547,547,2,12,1122,113,1,1,1,2,111,136,2,5_4_9
548,548,548,548,548,2,8,1122,114,1,1,1,3,111,131,2,5_4_9
549,549,549,549,549,2,4,1110,125,1,1,1,2,111,131,1,5_4_9
550,550,550,550,550,2,8,1131,112,1,1,1,2,111,134,3,5_4_9
551,551,551,551,551,1,8,1122,125,1,1,1,5,111,124,2,2_1
552,552,552,552,552,1,11,1121,112,1,1,1,5,111,122,2,2_1
553,553,553,553,553,1,12,1121,112,1,1,1,3,111,131,2,2_1
554,554,554,554,554,1,8,1122,125,1,1,1,3,111,136,2,5_4_9
555,555,555,555,555,1,10,1122,114,1,1,1,3,111,122,2,5_4_9
556,556,556,556,556,1,10,1122,113,1,1,1,1,111,131,2,5_4_9
557,557,557,557,557,2,6,1121,112,1,1,1,5,111,136,2,2_1
558,558,558,558,558,2,5,1131,112,1,1,1,3,111,134,1,5_4_9
559,559,559,559,559,2,4,1110,126,1,1,1,2,111,131,1,5_4_9
560,560,560,560,560,1,6,1131,112,1,1,1,2,111,136,1,5_4_9
561,561,561,561,561,2,10,1122,114,1,1,1,5,111,137,2,2_1
562,562,562,562,562,1,7,1122,126,1,1,1,4,111,134,2,2_1
563,563,563,563,563,2,6,1131,112,1,1,1,5,111,139,1,5_4_9
564,564,564,564,564,2,5,1121,112,1,1,1,3,111,138,2,5_4_9
565,565,565,565,565,1,5,1110,125,1,1,1,3,111,131,1,5_4_9
566,566,566,566,566,1,11,1121,112,1,1,1,3,111,138,2,5_4_9
567,567,567,567,567,1,7,1122,125,1,1,1,2,111,135,2,5_4_9
568,568,568,568,568,2,5,1121,112,1,1,1,3,111,138,2,5_4_9
569,569,569,569,569,2,9,1210,111,1,1,1,5,111,138,1,2_1
570,570,570,570,570,2,10,1122,113,1,1,1,3,111,122,2,5_4_9
571,571,571,571,571,1,5,1131,112,1,1,1,4,111,122,1,2_1
572,572,572,572,572,1,9,1122,126,1,1,1,4,111,122,2,2_1
573,573,573,573,573,2,9,1122,113,1,1,1,3,111,135,2,5_4_9
574,574,574,574,574,1,10,1210,111,1,1,1,2,111,122,3,5_4_9
575,575,575,575,575,1,6,1122,113,1,1,1,3,111,131,2,5_4_9
576,576,576,576,576,2,8,1210,111,1,1,1,3,111,134,1,5_4_9
577,577,577,577,577,2,6,1122,113,1,1,1,3,111,131,2,5_4_9
578,578,578,578,578,1,9,1122,125,1,1,1,5,111,134,2,2_1
579,579,579,579,579,1,10,1122,114,1,1,1,5,112,135,2,2_1
580,580,580,580,580,1,11,1121,112,1,1,1,5,111,137,2,2_1
581,581,581,581,581,2,7,1122,114,1,1,1,5,111,137,2,2_1
582,582,582,582,582,1,9,1122,126,1,1,1,2,111,133,2,2_1
583,583,583,583,583,1,11,1122,113,1,1,1,3,111,131,2,2_1
584,584,584,584,584,1,5,1110,114,1,1,1,3,112,131,1,5_4_9
585,585,585,585,585,1,10,1122,114,1,1,1,1,112,122,2,2_1
586,586,586,586,586,2,11,1122,125,1,1,1,5,111,138,2,2_1
587,587,587,587,587,1,7,1122,113,1,1,1,3,111,135,2,5_4_9
588,588,588,588,588,2,8,1122,125,1,1,1,5,111,135,2,2_1
589,589,589,589,589,2,11,1121,112,1,1,1,4,111,135,2,5_4_9
590,590,590,590,590,2,12,1210,111,1,1,1,3,111,138,3,5_4_9
591,591,591,591,591,1,9,1122,114,1,1,1,5,111,136,2,2_1
592,592,592,592,592,1,10,1122,125,1,1,1,2,112,124,2,2_1
593,593,593,593,593,1,10,1132,113,1,1,1,5,111,135,3,2_1
594,594,594,594,594,2,7,1122,113,1,1,1,5,111,131,2,5_4_9
595,595,595,595,595,2,6,1110,114,1,1,1,1,111,131,1,5_4_9
596,596,596,596,596,2,10,1122,114,1,1,1,2,111,122,2,5_4_9
597,597,597,597,597,1,10,1122,125,1,1,1,5,111,131,2,2_1
598,598,598,598,598,2,6,1121,112,1,1,1,4,111,131,2,2_1
599,599,599,599,599,2,4,1110,126,1,1,1,3,112,132,1,5_4_9
600,600,600,600,600,2,6,1131,112,1,1,1,3,111,131,1,5_4_9
601,601,601,601,601,2,8,1122,125,1,1,1,3,111,134,2,5_4_9
602,602,602,602,602,1,8,1122,125,1,1,1,3,111,122,2,2_1
603,603,603,603,603,1,5,1110,113,1,1,1,2,111,139,1,5_4_9
604,604,604,604,604,1,5,1110,114,1,1,1,3,111,131,1,5_4_9
605,605,605,605,605,1,11,1121,112,1,1,1,2,111,122,2,5_4_9
606,606,606,606,606,1,10,1122,114,1,1,1,1,111,122,2,5_4_9
607,607,607,607,607,2,4,1110,113,1,1,1,3,112,131,1,5_4_9
608,608,608,608,608,2,9,1210,111,1,1,1,5,111,138,1,2_1
609,609,609,609,609,2,7,1131,112,1,1,1,5,111,136,1,2_1
610,610,610,610,610,2,10,1122,113,1,1,1,3,111,122,2,5_4_9
611,611,611,611,611,1,8,1122,113,1,1,1,2,111,122,2,5_4_9
612,612,612,612,612,1,9,1122,114,1,1,1,2,111,135,2,5_4_9
613,613,613,613,613,2,9,1122,114,1,1,1,5,111,137,2,2_1
614,614,614,614,614,1,10,1122,114,1,1,1,5,111,138,2,2_1
615,615,615,615,615,1,6,1121,112,1,1,1,3,111,131,2,5_4_9
616,616,616,616,616,2,10,1122,114,1,1,1,1,111,135,2,5_4_9
617,617,617,617,617,2,10,1210,112,1,1,1,3,111,138,1,5_4_9
618,618,618,618,618,1,7,1210,111,1,1,1,5,111,131,1,2_1
619,619,619,619,619,1,8,1122,114,1,1,1,3,111,132,2,2_1
620,620,620,620,620,1,7,1131,112,1,1,1,5,111,135,1,2_1
621,621,621,621,621,2,7,1132,113,1,1,1,3,111,136,1,5_4_9
622,622,622,622,622,1,8,1122,114,1,1,1,2,111,124,2,2_1
623,623,623,623,623,2,9,1122,114,1,1,1,2,111,122,2,2_1
624,624,624,624,624,2,9,1122,125,1,1,1,5,111,139,2,5_4_9
625,625,625,625,625,2,7,1132,113,1,1,1,3,111,138,1,2_1
626,626,626,626,626,1,4,1110,114,1,1,1,2,111,131,1,5_4_9
627,627,627,627,627,1,5,1110,113,1,1,1,3,111,135,1,2_1
628,628,628,628,628,2,7,1122,113,1,1,1,3,111,134,2,5_4_9
629,629,629,629,629,2,8,1121,112,1,1,1,5,111,137,2,2_1
630,630,630,630,630,1,9,1122,114,1,1,1,3,111,134,2,2_1
631,631,631,631,631,1,12,1121,112,1,1,1,5,111,122,2,2_1
632,632,632,632,632,2,12,1210,111,1,1,1,3,112,139,3,5_4_9
633,633,633,633,633,2,8,1140,112,1,1,1,5,111,139,1,5_4_9
634,634,634,634,634,1,5,1210,111,1,1,1,3,111,135,1,5_4_9
635,635,635,635,635,2,8,1140,113,1,1,1,4,111,136,2,5_4_9
636,636,636,636,636,2,9,1122,114,1,1,1,3,111,131,2,5_4_9
637,637,637,637,637,1,10,1122,114,1,1,1,5,111,137,2,2_1
638,638,638,638,638,2,4,1110,113,1,1,1,2,112,133,1,5_4_9
639,639,639,639,639,2,8,1122,125,1,1,1,3,111,131,2,5_4_9
640,640,640,640,640,2,8,1122,114,1,1,1,3,111,122,2,5_4_9
641,641,641,641,641,2,6,1122,113,1,1,1,3,111,131,2,5_4_9
642,642,642,642,642,1,10,1122,114,1,1,1,5,111,137,2,2_1
643,643,643,643,643,2,9,1122,125,1,1,1,2,111,135,2,2_1
644,644,644,644,644,2,10,1122,113,1,1,1,1,111,138,2,5_4_9
645,645,645,645,645,1,8,1122,114,1,1,1,1,111,124,2,5_4_9
646,646,646,646,646,2,9,1122,114,1,1,1,2,111,131,2,5_4_9
647,647,647,647,647,2,7,1140,113,1,1,1,5,111,137,1,2_1
648,648,648,648,648,2,10,1122,113,1,1,1,4,111,137,2,5_4_9
649,649,649,649,649,1,8,1122,113,1,1,1,3,111,135,2,2_1
650,650,650,650,650,1,6,1132,113,1,1,1,2,111,122,1,2_1
651,651,651,651,651,1,5,1110,114,1,1,1,2,111,134,1,5_4_9
652,652,652,652,652,1,10,1210,111,1,1,1,1,111,138,3,5_4_9
653,653,653,653,653,1,10,1122,114,1,1,1,4,111,136,2,2_1
654,654,654,654,654,2,8,1122,114,1,1,1,5,111,137,2,5_4_9
655,655,655,655,655,1,11,1121,112,1,1,1,4,111,135,2,2_1
656,656,656,656,656,2,5,1210,111,1,1,1,3,111,131,1,5_4_9
657,657,657,657,657,2,10,1210,125,1,1,1,1,111,122,1,5_4_9
658,658,658,658,658,1,7,1122,114,1,1,1,2,111,124,2,2_1
659,659,659,659,659,1,11,1122,125,1,1,1,1,111,136,2,5_4_9
660,660,660,660,660,2,6,1210,111,1,1,1,5,112,138,1,2_1
661,661,661,661,661,1,12,1121,112,1,1,1,5,111,131,2,5_4_9
662,662,662,662,662,1,11,1122,113,1,1,1,3,111,137,2,5_4_9
663,663,663,663,663,1,8,1122,125,1,1,1,3,112,133,2,2_1
664,664,664,664,664,2,5,1110,113,1,1,1,3,111,135,1,5_4_9
665,665,665,665,665,2,5,1210,111,1,1,1,4,112,138,1,5_4_9
666,666,666,666,666,2,7,1122,113,1,1,1,3,111,135,2,5_4_9
667,667,667,667,667,2,12,1121,112,1,1,1,2,112,122,2,2_1
668,668,668,668,668,1,14,1121,112,1,1,1,3,112,131,2,5_4_9
669,669,669,669,669,1,7,1122,125,1,1,1,3,111,135,2,2_1
670,670,670,670,670,2,4,1110,114,1,1,1,2,111,131,1,5_4_9
671,671,671,671,671,2,6,1121,112,1,1,1,4,111,138,2,2_1
672,672,672,672,672,2,12,1131,112,1,1,1,2,111,136,3,5_4_9
673,673,673,673,673,1,4,1110,125,1,1,1,1,112,131,1,5_4_9
674,674,674,674,674,1,12,1121,112,1,1,1,3,111,122,2,5_4_9
675,675,675,675,675,2,10,1121,112,1,1,1,2,111,131,2,2_1
676,676,676,676,676,1,9,1122,113,1,1,1,1,111,131,2,5_4_9
677,677,677,677,677,1,11,1122,114,1,1,1,3,111,122,2,5_4_9
678,678,678,678,678,2,5,1210,111,1,1,1,3,112,135,1,5_4_9
679,679,679,679,679,1,10,1140,112,1,1,1,5,111,135,3,2_1
680,680,680,680,680,1,11,1121,112,1,1,1,1,111,138,2,5_4_9
681,681,681,681,681,1,9,1122,125,1,1,1,3,111,131,2,2_1
682,682,682,682,682,2,9,1122,114,1,1,1,3,111,132,2,5_4_9
683,683,683,683,683,2,5,1210,111,1,1,1,1,111,122,1,2_1
684,684,684,684,684,2,9,1122,125,1,1,1,5,111,138,2,2_1
685,685,685,685,685,2,5,1131,112,1,1,1,3,111,138,1,5_4_9
686,686,686,686,686,1,5,1210,111,1,1,1,4,112,137,1,2_1
687,687,687,687,687,2,6,1132,113,1,1,1,2,111,132,3,5_4_9
688,688,688,688,688,1,11,1122,114,1,1,1,5,111,137,2,2_1
689,689,689,689,689,1,10,1122,113,1,1,1,5,111,135,2,2_1
690,690,690,690,690,2,6,1131,112,1,1,1,3,111,133,1,5_4_9
691,691,691,691,691,1,4,1110,113,1,1,1,1,112,122,1,5_4_9
692,692,692,692,692,2,9,1122,125,1,1,1,2,111,136,2,5_4_9
693,693,693,693,693,1,4,1110,114,1,1,1,2,111,139,1,5_4_9
694,694,694,694,694,2,4,1110,114,1,1,1,3,112,131,1,5_4_9
695,695,695,695,695,2,5,1110,125,1,1,1,3,111,138,1,5_4_9
696,696,696,696,696,2,11,1121,112,1,1,1,2,112,131,2,2_1
697,697,697,697,697,2,11,1122,113,1,1,1,5,111,139,2,2_1
698,698,698,698,698,2,12,1121,112,1,1,1,1,111,131,2,5_4_9
699,699,699,699,699,1,11,1121,112,1,1,1,2,111,137,2,5_4_9
700,700,700,700,700,2,7,1131,112,1,1,1,5,111,135,3,2_1
701,701,701,701,701,1,10,1122,113,1,1,1,5,111,137,2,2_1
702,702,702,702,702,1,7,1122,114,1,1,1,5,111,131,2,2_1
703,703,703,703,703,1,7,1210,111,1,1,1,5,111,122,1,2_1
704,704,704,704,704,2,9,1122,114,1,1,1,3,111,134,2,5_4_9
705,705,705,705,705,1,7,1210,111,1,1,1,3,112,122,1,2_1
706,706,706,706,706,2,6,1131,112,1,1,1,5,111,136,1,2_1
707,707,707,707,707,2,8,1110,113,1,1,1,2,111,122,1,2_1
708,708,708,708,708,2,8,1122,114,1,1,1,4,111,135,2,2_1
709,709,709,709,709,2,6,1140,112,1,1,1,2,111,122,1,5_4_9
710,710,710,710,710,2,7,1122,113,1,1,1,1,111,135,2,2_1
711,711,711,711,711,1,8,1131,112,1,1,1,5,111,139,1,2_1
712,712,712,712,712,1,6,1210,111,1,1,1,3,111,135,1,2_1
713,713,713,713,713,1,9,1122,125,1,1,1,5,111,122,2,2_1
714,714,714,714,714,2,4,1110,113,1,1,1,3,112,132,1,5_4_9
715,715,715,715,715,1,10,1122,114,1,1,1,5,111,137,2,2_1
716,716,716,716,716,2,10,1121,112,1,1,1,3,111,136,2,5_4_9
717,717,717,717,717,1,10,1122,126,1,1,1,3,111,122,2,2_1
718,718,718,718,718,1,6,1210,111,1,1,1,3,111,135,3,5_4_9
719,719,719,719,719,1,8,1122,113,1,1,1,4,111,122,2,2_1
720,720,720,720,720,2,7,1131,112,1,1,1,2,111,122,1,5_4_9
721,721,721,721,721,1,11,1122,113,1,1,1,1,111,133,2,5_4_9
722,722,722,722,722,1,6,1122,113,1,1,1,3,111,131,2,5_4_9
723,723,723,723,723,2,9,1140,113,1,1,1,2,111,134,3,5_4_9
724,724,724,724,724,1,10,1132,125,1,1,1,5,111,122,3,5_4_9
725,725,725,725,725,2,8,1210,111,1,1,1,3,111,122,1,5_4_9
