Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,parents,has_nurs,form,children,housing,finance,social,health,class
306,306,306,306,306,306,usual,proper,completed,2,critical,convenient,nonprob,recommended,recommend
307,307,307,307,307,307,usual,proper,completed,2,critical,convenient,nonprob,priority,recommend
308,308,308,308,308,308,usual,proper,completed,2,critical,convenient,nonprob,not_recom,not_recommend
309,309,309,309,309,309,usual,proper,completed,2,critical,convenient,slightly_prob,recommended,recommend
310,310,310,310,310,310,usual,proper,completed,2,critical,convenient,slightly_prob,priority,recommend
311,311,311,311,311,311,usual,proper,completed,2,critical,convenient,slightly_prob,not_recom,not_recommend
312,312,312,312,312,312,usual,proper,completed,2,critical,convenient,problematic,recommended,recommend
313,313,313,313,313,313,usual,proper,completed,2,critical,convenient,problematic,priority,recommend
314,314,314,314,314,314,usual,proper,completed,2,critical,convenient,problematic,not_recom,not_recommend
315,315,315,315,315,315,usual,proper,completed,2,critical,inconv,nonprob,recommended,recommend
316,316,316,316,316,316,usual,proper,completed,2,critical,inconv,nonprob,priority,recommend
317,317,317,317,317,317,usual,proper,completed,2,critical,inconv,nonprob,not_recom,not_recommend
318,318,318,318,318,318,usual,proper,completed,2,critical,inconv,slightly_prob,recommended,recommend
319,319,319,319,319,319,usual,proper,completed,2,critical,inconv,slightly_prob,priority,recommend
320,320,320,320,320,320,usual,proper,completed,2,critical,inconv,slightly_prob,not_recom,not_recommend
321,321,321,321,321,321,usual,proper,completed,2,critical,inconv,problematic,recommended,recommend
322,322,322,322,322,322,usual,proper,completed,2,critical,inconv,problematic,priority,recommend
323,323,323,323,323,323,usual,proper,completed,2,critical,inconv,problematic,not_recom,not_recommend
324,324,324,324,324,324,usual,proper,completed,3,convenient,convenient,nonprob,recommended,recommend
325,325,325,325,325,325,usual,proper,completed,3,convenient,convenient,nonprob,priority,recommend
326,326,326,326,326,326,usual,proper,completed,3,convenient,convenient,nonprob,not_recom,not_recommend
327,327,327,327,327,327,usual,proper,completed,3,convenient,convenient,slightly_prob,recommended,recommend
328,328,328,328,328,328,usual,proper,completed,3,convenient,convenient,slightly_prob,priority,recommend
329,329,329,329,329,329,usual,proper,completed,3,convenient,convenient,slightly_prob,not_recom,not_recommend
330,330,330,330,330,330,usual,proper,completed,3,convenient,convenient,problematic,recommended,recommend
331,331,331,331,331,331,usual,proper,completed,3,convenient,convenient,problematic,priority,recommend
332,332,332,332,332,332,usual,proper,completed,3,convenient,convenient,problematic,not_recom,not_recommend
333,333,333,333,333,333,usual,proper,completed,3,convenient,inconv,nonprob,recommended,recommend
334,334,334,334,334,334,usual,proper,completed,3,convenient,inconv,nonprob,priority,recommend
335,335,335,335,335,335,usual,proper,completed,3,convenient,inconv,nonprob,not_recom,not_recommend
336,336,336,336,336,336,usual,proper,completed,3,convenient,inconv,slightly_prob,recommended,recommend
337,337,337,337,337,337,usual,proper,completed,3,convenient,inconv,slightly_prob,priority,recommend
338,338,338,338,338,338,usual,proper,completed,3,convenient,inconv,slightly_prob,not_recom,not_recommend
339,339,339,339,339,339,usual,proper,completed,3,convenient,inconv,problematic,recommended,recommend
340,340,340,340,340,340,usual,proper,completed,3,convenient,inconv,problematic,priority,recommend
341,341,341,341,341,341,usual,proper,completed,3,convenient,inconv,problematic,not_recom,not_recommend
342,342,342,342,342,342,usual,proper,completed,3,less_conv,convenient,nonprob,recommended,recommend
343,343,343,343,343,343,usual,proper,completed,3,less_conv,convenient,nonprob,priority,recommend
344,344,344,344,344,344,usual,proper,completed,3,less_conv,convenient,nonprob,not_recom,not_recommend
345,345,345,345,345,345,usual,proper,completed,3,less_conv,convenient,slightly_prob,recommended,recommend
346,346,346,346,346,346,usual,proper,completed,3,less_conv,convenient,slightly_prob,priority,recommend
347,347,347,347,347,347,usual,proper,completed,3,less_conv,convenient,slightly_prob,not_recom,not_recommend
348,348,348,348,348,348,usual,proper,completed,3,less_conv,convenient,problematic,recommended,recommend
349,349,349,349,349,349,usual,proper,completed,3,less_conv,convenient,problematic,priority,recommend
350,350,350,350,350,350,usual,proper,completed,3,less_conv,convenient,problematic,not_recom,not_recommend
351,351,351,351,351,351,usual,proper,completed,3,less_conv,inconv,nonprob,recommended,recommend
352,352,352,352,352,352,usual,proper,completed,3,less_conv,inconv,nonprob,priority,recommend
353,353,353,353,353,353,usual,proper,completed,3,less_conv,inconv,nonprob,not_recom,not_recommend
354,354,354,354,354,354,usual,proper,completed,3,less_conv,inconv,slightly_prob,recommended,recommend
355,355,355,355,355,355,usual,proper,completed,3,less_conv,inconv,slightly_prob,priority,recommend
356,356,356,356,356,356,usual,proper,completed,3,less_conv,inconv,slightly_prob,not_recom,not_recommend
357,357,357,357,357,357,usual,proper,completed,3,less_conv,inconv,problematic,recommended,recommend
358,358,358,358,358,358,usual,proper,completed,3,less_conv,inconv,problematic,priority,recommend
359,359,359,359,359,359,usual,proper,completed,3,less_conv,inconv,problematic,not_recom,not_recommend
360,360,360,360,360,360,usual,proper,completed,3,critical,convenient,nonprob,recommended,recommend
361,361,361,361,361,361,usual,proper,completed,3,critical,convenient,nonprob,priority,recommend
362,362,362,362,362,362,usual,proper,completed,3,critical,convenient,nonprob,not_recom,not_recommend
363,363,363,363,363,363,usual,proper,completed,3,critical,convenient,slightly_prob,recommended,recommend
364,364,364,364,364,364,usual,proper,completed,3,critical,convenient,slightly_prob,priority,recommend
365,365,365,365,365,365,usual,proper,completed,3,critical,convenient,slightly_prob,not_recom,not_recommend
366,366,366,366,366,366,usual,proper,completed,3,critical,convenient,problematic,recommended,recommend
367,367,367,367,367,367,usual,proper,completed,3,critical,convenient,problematic,priority,recommend
368,368,368,368,368,368,usual,proper,completed,3,critical,convenient,problematic,not_recom,not_recommend
369,369,369,369,369,369,usual,proper,completed,3,critical,inconv,nonprob,recommended,recommend
370,370,370,370,370,370,usual,proper,completed,3,critical,inconv,nonprob,priority,recommend
371,371,371,371,371,371,usual,proper,completed,3,critical,inconv,nonprob,not_recom,not_recommend
372,372,372,372,372,372,usual,proper,completed,3,critical,inconv,slightly_prob,recommended,recommend
373,373,373,373,373,373,usual,proper,completed,3,critical,inconv,slightly_prob,priority,recommend
374,374,374,374,374,374,usual,proper,completed,3,critical,inconv,slightly_prob,not_recom,not_recommend
375,375,375,375,375,375,usual,proper,completed,3,critical,inconv,problematic,recommended,recommend
376,376,376,376,376,376,usual,proper,completed,3,critical,inconv,problematic,priority,recommend
377,377,377,377,377,377,usual,proper,completed,3,critical,inconv,problematic,not_recom,not_recommend
378,378,378,378,378,378,usual,proper,completed,more,convenient,convenient,nonprob,recommended,recommend
379,379,379,379,379,379,usual,proper,completed,more,convenient,convenient,nonprob,priority,recommend
380,380,380,380,380,380,usual,proper,completed,more,convenient,convenient,nonprob,not_recom,not_recommend
381,381,381,381,381,381,usual,proper,completed,more,convenient,convenient,slightly_prob,recommended,recommend
382,382,382,382,382,382,usual,proper,completed,more,convenient,convenient,slightly_prob,priority,recommend
383,383,383,383,383,383,usual,proper,completed,more,convenient,convenient,slightly_prob,not_recom,not_recommend
384,384,384,384,384,384,usual,proper,completed,more,convenient,convenient,problematic,recommended,recommend
385,385,385,385,385,385,usual,proper,completed,more,convenient,convenient,problematic,priority,recommend
386,386,386,386,386,386,usual,proper,completed,more,convenient,convenient,problematic,not_recom,not_recommend
387,387,387,387,387,387,usual,proper,completed,more,convenient,inconv,nonprob,recommended,recommend
388,388,388,388,388,388,usual,proper,completed,more,convenient,inconv,nonprob,priority,recommend
389,389,389,389,389,389,usual,proper,completed,more,convenient,inconv,nonprob,not_recom,not_recommend
390,390,390,390,390,390,usual,proper,completed,more,convenient,inconv,slightly_prob,recommended,recommend
391,391,391,391,391,391,usual,proper,completed,more,convenient,inconv,slightly_prob,priority,recommend
392,392,392,392,392,392,usual,proper,completed,more,convenient,inconv,slightly_prob,not_recom,not_recommend
393,393,393,393,393,393,usual,proper,completed,more,convenient,inconv,problematic,recommended,recommend
394,394,394,394,394,394,usual,proper,completed,more,convenient,inconv,problematic,priority,recommend
395,395,395,395,395,395,usual,proper,completed,more,convenient,inconv,problematic,not_recom,not_recommend
396,396,396,396,396,396,usual,proper,completed,more,less_conv,convenient,nonprob,recommended,recommend
397,397,397,397,397,397,usual,proper,completed,more,less_conv,convenient,nonprob,priority,recommend
398,398,398,398,398,398,usual,proper,completed,more,less_conv,convenient,nonprob,not_recom,not_recommend
399,399,399,399,399,399,usual,proper,completed,more,less_conv,convenient,slightly_prob,recommended,recommend
400,400,400,400,400,400,usual,proper,completed,more,less_conv,convenient,slightly_prob,priority,recommend
401,401,401,401,401,401,usual,proper,completed,more,less_conv,convenient,slightly_prob,not_recom,not_recommend
402,402,402,402,402,402,usual,proper,completed,more,less_conv,convenient,problematic,recommended,recommend
403,403,403,403,403,403,usual,proper,completed,more,less_conv,convenient,problematic,priority,recommend
404,404,404,404,404,404,usual,proper,completed,more,less_conv,convenient,problematic,not_recom,not_recommend
405,405,405,405,405,405,usual,proper,completed,more,less_conv,inconv,nonprob,recommended,recommend
406,406,406,406,406,406,usual,proper,completed,more,less_conv,inconv,nonprob,priority,recommend
407,407,407,407,407,407,usual,proper,completed,more,less_conv,inconv,nonprob,not_recom,not_recommend
408,408,408,408,408,408,usual,proper,completed,more,less_conv,inconv,slightly_prob,recommended,recommend
409,409,409,409,409,409,usual,proper,completed,more,less_conv,inconv,slightly_prob,priority,recommend
410,410,410,410,410,410,usual,proper,completed,more,less_conv,inconv,slightly_prob,not_recom,not_recommend
411,411,411,411,411,411,usual,proper,completed,more,less_conv,inconv,problematic,recommended,recommend
412,412,412,412,412,412,usual,proper,completed,more,less_conv,inconv,problematic,priority,recommend
413,413,413,413,413,413,usual,proper,completed,more,less_conv,inconv,problematic,not_recom,not_recommend
414,414,414,414,414,414,usual,proper,completed,more,critical,convenient,nonprob,recommended,recommend
415,415,415,415,415,415,usual,proper,completed,more,critical,convenient,nonprob,priority,recommend
416,416,416,416,416,416,usual,proper,completed,more,critical,convenient,nonprob,not_recom,not_recommend
417,417,417,417,417,417,usual,proper,completed,more,critical,convenient,slightly_prob,recommended,recommend
418,418,418,418,418,418,usual,proper,completed,more,critical,convenient,slightly_prob,priority,recommend
419,419,419,419,419,419,usual,proper,completed,more,critical,convenient,slightly_prob,not_recom,not_recommend
420,420,420,420,420,420,usual,proper,completed,more,critical,convenient,problematic,recommended,recommend
421,421,421,421,421,421,usual,proper,completed,more,critical,convenient,problematic,priority,recommend
422,422,422,422,422,422,usual,proper,completed,more,critical,convenient,problematic,not_recom,not_recommend
423,423,423,423,423,423,usual,proper,completed,more,critical,inconv,nonprob,recommended,recommend
424,424,424,424,424,424,usual,proper,completed,more,critical,inconv,nonprob,priority,recommend
425,425,425,425,425,425,usual,proper,completed,more,critical,inconv,nonprob,not_recom,not_recommend
426,426,426,426,426,426,usual,proper,completed,more,critical,inconv,slightly_prob,recommended,recommend
427,427,427,427,427,427,usual,proper,completed,more,critical,inconv,slightly_prob,priority,recommend
428,428,428,428,428,428,usual,proper,completed,more,critical,inconv,slightly_prob,not_recom,not_recommend
429,429,429,429,429,429,usual,proper,completed,more,critical,inconv,problematic,recommended,recommend
430,430,430,430,430,430,usual,proper,completed,more,critical,inconv,problematic,priority,recommend
431,431,431,431,431,431,usual,proper,completed,more,critical,inconv,problematic,not_recom,not_recommend
432,432,432,432,432,432,usual,proper,incomplete,1,convenient,convenient,nonprob,recommended,recommend
433,433,433,433,433,433,usual,proper,incomplete,1,convenient,convenient,nonprob,priority,recommend
434,434,434,434,434,434,usual,proper,incomplete,1,convenient,convenient,nonprob,not_recom,not_recommend
435,435,435,435,435,435,usual,proper,incomplete,1,convenient,convenient,slightly_prob,recommended,recommend
436,436,436,436,436,436,usual,proper,incomplete,1,convenient,convenient,slightly_prob,priority,recommend
437,437,437,437,437,437,usual,proper,incomplete,1,convenient,convenient,slightly_prob,not_recom,not_recommend
438,438,438,438,438,438,usual,proper,incomplete,1,convenient,convenient,problematic,recommended,recommend
439,439,439,439,439,439,usual,proper,incomplete,1,convenient,convenient,problematic,priority,recommend
440,440,440,440,440,440,usual,proper,incomplete,1,convenient,convenient,problematic,not_recom,not_recommend
441,441,441,441,441,441,usual,proper,incomplete,1,convenient,inconv,nonprob,recommended,recommend
442,442,442,442,442,442,usual,proper,incomplete,1,convenient,inconv,nonprob,priority,recommend
443,443,443,443,443,443,usual,proper,incomplete,1,convenient,inconv,nonprob,not_recom,not_recommend
444,444,444,444,444,444,usual,proper,incomplete,1,convenient,inconv,slightly_prob,recommended,recommend
445,445,445,445,445,445,usual,proper,incomplete,1,convenient,inconv,slightly_prob,priority,recommend
446,446,446,446,446,446,usual,proper,incomplete,1,convenient,inconv,slightly_prob,not_recom,not_recommend
447,447,447,447,447,447,usual,proper,incomplete,1,convenient,inconv,problematic,recommended,recommend
448,448,448,448,448,448,usual,proper,incomplete,1,convenient,inconv,problematic,priority,recommend
449,449,449,449,449,449,usual,proper,incomplete,1,convenient,inconv,problematic,not_recom,not_recommend
